epoch,loss
0,0.0723646879196167
0,0.057382166385650635
1,0.05684065818786621
1,0.04577356576919556
1,0.04632270336151123
2,0.047849833965301514
2,0.04093492031097412
2,0.044051408767700195
3,0.044977813959121704
4,0.03757631778717041
4,0.03556787967681885
4,0.03600078821182251
5,0.042619407176971436
5,0.03405940532684326
5,0.031447410583496094
6,0.03812462091445923
8,0.032451331615448
8,0.030655086040496826
10,0.02998906373977661
10,0.027399063110351562
11,0.034203529357910156
11,0.030074894428253174
11,0.031338393688201904
13,0.026588916778564453
14,0.023930072784423828
14,0.030799388885498047
15,0.030919432640075684
15,0.027943909168243408
16,0.03516113758087158
17,0.027671992778778076
17,0.029094815254211426
18,0.030332863330841064
18,0.02965623140335083
19,0.024861574172973633
19,0.030144572257995605
20,0.026916980743408203
20,0.026937127113342285
20,0.02492290735244751
20,0.027492880821228027
21,0.03064638376235962
22,0.028727412223815918
24,0.029352188110351562
26,0.02690964937210083
26,0.025585591793060303
26,0.02844369411468506
29,0.028631508350372314
29,0.02398371696472168
29,0.02633345127105713
30,0.02548593282699585
30,0.024637281894683838
30,0.029970407485961914
31,0.02649158239364624
32,0.029863417148590088
32,0.02688443660736084
34,0.028185725212097168
35,0.02637428045272827
35,0.02855008840560913
36,0.02403271198272705
36,0.025412321090698242
37,0.028670787811279297
38,0.026306092739105225
40,0.027119159698486328
41,0.026932895183563232
41,0.02772653102874756
43,0.02540445327758789
43,0.023915588855743408
45,0.029185473918914795
46,0.023305952548980713
46,0.025750041007995605
47,0.02604013681411743
47,0.02606201171875
47,0.024338185787200928
47,0.023633480072021484
48,0.023688197135925293
50,0.02237093448638916
50,0.028013408184051514
51,0.0257224440574646
53,0.0281713604927063
53,0.02611684799194336
54,0.029371976852416992
54,0.030753374099731445
55,0.02224808931350708
56,0.02307915687561035
57,0.028798043727874756
58,0.023201406002044678
59,0.02360987663269043
60,0.028575360774993896
60,0.025942862033843994
60,0.026129961013793945
63,0.02517145872116089
63,0.025664567947387695
63,0.025037646293640137
64,0.023630738258361816
65,0.023616015911102295
66,0.021730124950408936
66,0.027079880237579346
67,0.024592876434326172
67,0.02368295192718506
68,0.022926807403564453
68,0.022819221019744873
69,0.027487576007843018
71,0.02236640453338623
72,0.02461981773376465
72,0.026802122592926025
72,0.0253446102142334
75,0.023726820945739746
76,0.023964285850524902
77,0.027035951614379883
77,0.021036148071289062
78,0.029546916484832764
78,0.023396432399749756
79,0.026234984397888184
80,0.023626267910003662
83,0.024100184440612793
83,0.026520371437072754
84,0.026960134506225586
84,0.021549582481384277
85,0.026650547981262207
86,0.021300971508026123
87,0.02872365713119507
87,0.022028446197509766
88,0.025657236576080322
88,0.023114383220672607
88,0.02463066577911377
88,0.0222245454788208
89,0.024449050426483154
90,0.025346338748931885
92,0.027285397052764893
93,0.02647477388381958
93,0.024489521980285645
93,0.02484995126724243
94,0.027370572090148926
95,0.026956677436828613
97,0.02675551176071167
97,0.02823936939239502
98,0.02504861354827881
99,0.025020241737365723
102,0.029135018587112427
104,0.03151044249534607
104,0.02517569065093994
105,0.026348590850830078
105,0.02544558048248291
106,0.02386796474456787
108,0.027587950229644775
109,0.02276301383972168
110,0.02169102430343628
110,0.022311091423034668
111,0.0210874080657959
112,0.024895787239074707
114,0.02374255657196045
115,0.024375200271606445
115,0.021484196186065674
116,0.023202598094940186
116,0.025026917457580566
117,0.022949576377868652
118,0.028722643852233887
118,0.023701369762420654
119,0.02861565351486206
119,0.027112841606140137
120,0.021866023540496826
120,0.023952484130859375
120,0.02710515260696411
124,0.025765061378479004
125,0.02325153350830078
125,0.024837493896484375
125,0.0211409330368042
127,0.026901066303253174
127,0.025465786457061768
130,0.022645235061645508
131,0.021504223346710205
132,0.02659022808074951
135,0.022618532180786133
136,0.02557551860809326
136,0.024061262607574463
137,0.024248480796813965
138,0.022216379642486572
138,0.025882184505462646
140,0.021686077117919922
140,0.02106630802154541
140,0.02353578805923462
142,0.02536994218826294
142,0.02394646406173706
142,0.022875070571899414
142,0.02428334951400757
146,0.026288211345672607
149,0.02400517463684082
153,0.025054574012756348
155,0.023872554302215576
155,0.02815067768096924
156,0.02594137191772461
158,0.022872328758239746
159,0.024281620979309082
159,0.022749900817871094
160,0.022510230541229248
160,0.0223008394241333
161,0.02115774154663086
162,0.024828195571899414
162,0.027970075607299805
162,0.024402976036071777
162,0.02411419153213501
163,0.02389305830001831
164,0.01917189359664917
164,0.023182213306427002
164,0.022438347339630127
165,0.0255354642868042
166,0.024836063385009766
166,0.02276712656021118
166,0.027808666229248047
166,0.028355181217193604
168,0.022626936435699463
168,0.02313631772994995
168,0.022016048431396484
169,0.026533663272857666
170,0.023938536643981934
171,0.020504891872406006
171,0.024580299854278564
172,0.023765146732330322
172,0.026170790195465088
173,0.02473527193069458
174,0.021416068077087402
175,0.02285146713256836
177,0.020684123039245605
178,0.02103942632675171
180,0.023788392543792725
180,0.01881718635559082
181,0.025670766830444336
181,0.020194530487060547
182,0.0214083194732666
185,0.02135002613067627
187,0.021238088607788086
187,0.026311635971069336
188,0.028243303298950195
188,0.0255889892578125
188,0.022870242595672607
188,0.02061283588409424
189,0.019846856594085693
189,0.02507007122039795
190,0.02605462074279785
191,0.02197021245956421
192,0.021925270557403564
192,0.021116018295288086
194,0.024301767349243164
195,0.023205220699310303
195,0.02213364839553833
196,0.020230650901794434
196,0.024402618408203125
197,0.018967151641845703
197,0.02656489610671997
199,0.021125197410583496
200,0.025277018547058105
200,0.02628999948501587
201,0.02161538600921631
202,0.023020505905151367
202,0.0222623348236084
203,0.024899721145629883
203,0.022711217403411865
204,0.021646201610565186
205,0.021547317504882812
205,0.023186087608337402
208,0.019719302654266357
209,0.026011228561401367
209,0.02364957332611084
210,0.02094215154647827
211,0.023934006690979004
211,0.026413530111312866
212,0.022177398204803467
212,0.021112799644470215
213,0.023162245750427246
214,0.0213392972946167
214,0.020494818687438965
217,0.022056102752685547
217,0.0249059796333313
217,0.022031545639038086
220,0.02381843328475952
220,0.023647606372833252
220,0.025143980979919434
220,0.022320866584777832
221,0.02181422710418701
223,0.021766960620880127
223,0.026698768138885498
223,0.023782432079315186
224,0.026713788509368896
225,0.023196697235107422
226,0.02463597059249878
226,0.02695000171661377
226,0.024860918521881104
229,0.024895310401916504
230,0.022244811058044434
230,0.019563019275665283
231,0.01954352855682373
231,0.024013936519622803
232,0.02754989266395569
234,0.02380526065826416
235,0.025470077991485596
235,0.021730661392211914
235,0.026241958141326904
236,0.026591241359710693
237,0.023871183395385742
238,0.024323761463165283
239,0.020778894424438477
239,0.02698075771331787
240,0.02575397491455078
241,0.02159285545349121
241,0.02336108684539795
243,0.02569490671157837
243,0.020557701587677002
244,0.02348989248275757
244,0.024507582187652588
245,0.023711979389190674
245,0.023288488388061523
245,0.023811638355255127
246,0.027076125144958496
247,0.020794689655303955
248,0.02193164825439453
249,0.022690892219543457
249,0.02537137269973755
254,0.02240806818008423
254,0.022137999534606934
257,0.024206697940826416
257,0.022845149040222168
258,0.021041929721832275
258,0.02239137887954712
258,0.019995927810668945
259,0.02374112606048584
259,0.02288234233856201
259,0.023291051387786865
260,0.022801518440246582
261,0.030615270137786865
263,0.024827301502227783
263,0.02264392375946045
264,0.022924482822418213
265,0.020913124084472656
265,0.024042129516601562
266,0.02684342861175537
266,0.024535059928894043
267,0.024449408054351807
268,0.01947009563446045
269,0.02325671911239624
269,0.028534412384033203
269,0.02356165647506714
270,0.023746728897094727
270,0.025645971298217773
270,0.02702152729034424
273,0.02170538902282715
273,0.021371841430664062
273,0.02412337064743042
273,0.020403802394866943
273,0.021922409534454346
274,0.028363823890686035
274,0.02456122636795044
274,0.02236276865005493
275,0.02066338062286377
275,0.026980996131896973
276,0.023928046226501465
276,0.024574220180511475
278,0.023458659648895264
278,0.019936978816986084
